0610007C21Rik	0.0162416200026243	0.0691727574010879	23.4823529411765	7.21408701089626	4.49386857323196	0.0208333333333333	0.0869475840210501	24	8	4.59972961161849	0.104819455291051	0.472005611358962	23.2085561497326	8.3091712573554	48.9843319885647	0.00226091979399845	0.0118619253874123	23.5636363636364	7.84334856890121	45.9439664412512	4.92689993405069	0.107237148110639
0610007N19Rik	0.00799134849807603	0.0512027961580223	24	12.0950237329628	1.49967416538462	0.732142857142857	1	24	14	1.4384708605017	0.13795254268259	0.472005611358962	23.4594594594595	11.9159053089278	4.07077645327289	0.0270257596766963	0.0892406312787773	23.8198198198198	12.6605644220783	3.20769612316768	1.53063563579892	0.477176009517816
0610007P08Rik	0.0011960381677163	0.0176644875373657	24	21.9610230607176	0.400958178454628	0.0208333333333333	0.0869475840210501	24	23	0.386216774136624	0.105444205965079	0.472005611358962	23.7158469945355	20.5092018264463	1.21952172163318	0.000253293461761395	0.00440341832268564	23.9052823315118	21.8196839940862	0.950423498943752	0.406951173537518	0.406951173537518
0610008F07Rik	0.0235695494302801	0.0847185457967562	24	6.96357610986387	1.72650560699701	0.0208333333333333	0.0869475840210501	24	8	1.92626140243543	0.107907153586894	0.472005611358962	24.8	6.8791797949283	5.2671038775285	0.00314271376240882	0.0145867817747239	24.2666666666667	7.28579032268247	3.79080878543948	1.95909967938387	0.516802558575042
0610009B22Rik	0.000393060821767821	0.008868839861091	24	0.678310552893281	5.92057149980783	0.0208333333333333	0.0869475840210501	24	2	5.35820770045824	0.0886883618304142	0.472005611358962	23.9779005524862	1.785396421913	25.1073522703529	8.35474423094285e-05	0.00228223828226317	23.9926335174954	1.48941937978172	20.9215858169856	6.22351276322355	0.297468500603375
0610012G03Rik	0.0143901173684421	0.0681297640649127	24.3414634146341	0.0591701019961693	5.90836162343054	0.0208333333333333	0.0869475840210501	24	2	4.15959099566893	0.147346451719307	0.474165645748746	24.5197740112994	1.0072413447161	32.441299320235	0.00270791186803709	0.0132955157843282	24.2870791419778	1.02656177896513	28.8618736036933	6.09296910914265	0.211107885538067
0610012H03Rik	0.0118370153992733	0.0624409272637857	22.8549618320611	8.74770670297539	0.405624794365055	0.0208333333333333	0.0869475840210501	24	8	0.235795362788372	0.121384946297847	0.472005611358962	23.2085561497326	8.7845287553071	2.27716168263261	0.0019657222429309	0.011042174089344	23.3545059939312	8.52236209328036	2.0143422011893	0.438656029928536	0.217766390273483
0610037P05Rik	0.0117357106421776	0.0620754517210044	24	3.41867217626205	1.3122920932687	0.0208333333333333	0.0869475840210501	24	5	1.49655614704227	0.0889903502365024	0.472005611358962	24.2458100558659	2.3647485491057	18.8667112010265	0.00150914081386522	0.0101454887914095	24.0819366852886	3.59523268864347	17.8846206285681	1.57241107405483	0.0879197332004417
0610039K10Rik	0.0248874180128278	0.0871921216364687	23.7619047619048	15.8237280698481	0.0908480394255844	0.169642857142857	0.538684382434383	24	17	0.101292692851582	0.107180425545714	0.472005611358962	23.2085561497326	15.0977232016128	0.132260456422279	0.0173543385102809	0.0604729591956096	23.6568203038791	15.9655122470433	0.0721368849177307	0.109795376386908	0.109795376386908
0610040B10Rik	0.00544217425690685	0.0419933201736213	24.5409836065574	8.80822838676955	0.443100840858909	0.0208333333333333	0.0869475840210501	24	11	0.372015948650054	0.112164159320726	0.472005611358962	24.5197740112994	7.9159698851333	2.5313647827986	0.000964051501937901	0.00845191542434052	24.3535858726189	9.23919468172223	2.17841545167705	0.455008511674304	0.20887132035536
0910001L09Rik	0.00285580500837401	0.0296798359395273	23.952	8.49160703123082	6.4555619424474	0.0208333333333333	0.0869475840210501	24	11	5.09081527115255	0.092314881829581	0.472005611358962	23.7158469945355	8.3689245197135	51.7961439784893	0.000474892941756955	0.00611707336882173	23.8892823315118	9.26909226113128	47.1464643913695	6.57466845169958	0.139451993624004
1110001A16Rik	0.0045110892845861	0.0380231340364428	24	7.86560258223333	0.782153625238081	0.0208333333333333	0.0869475840210501	24	8	0.700541294723231	0.0889400702609398	0.472005611358962	23.9779005524862	7.9104291262641	6.5154108354182	0.000677438337052805	0.00722569831951371	23.9926335174954	7.9253403011867	5.92161240690369	0.868148680922895	0.146606805928528
1110005A03Rik	0.0049204716111535	0.0399389152443349	24	22.0100251427776	2.44746204986559	0.732142857142857	1	24	2	2.36572119587506	0.12746315757183	0.472005611358962	23.7158469945355	20.509888158698	12.394089542269	0.0175517795906318	0.0610872304932477	23.9052823315118	22.7521515458465	10.7339435585993	2.39609464017174	0.223225939943774
